rr,rr_reduced,total_traced,inf_p
3,3,27,5
3,0,32,4
2,2,7,5
1,0,13,5
4,1,8,1
1,1,2,5
2,2,49,5
18,4,231,3
3,3,53,5
6,1,164,3
4,4,46,5
10,1,49,1
1,0,11,3
1,1,6,5
3,3,33,5
3,1,80,3
2,0,15,4
2,0,48,4
0,0,13,5
2,2,16,5
2,0,41,1
6,6,61,5
2,1,4,2
1,0,49,5
0,0,1,3
2,2,32,5
2,0,4,2
0,0,2,4
10,8,49,5
0,0,3,2
0,0,0,5
2,1,22,3
1,0,30,3
0,0,18,2
8,1,57,2
2,2,64,5
2,1,4,3
3,0,32,1
2,1.2,42,4
4,4,29,5
1,0,2,3
0,0,9,5
29,4,430,3
4,1,62,3
2,2,41,5
0,0,3,5
0,0,1,4
3,2,51,2
2,2,56,5
5,2,12,5
12,0,136,2
2,1,27,2
2,2,31,5
0,0,3,5
2,0,29,4
1,0,11,3
3,0,27,3
3,3,57,5
0,0,16,5
2,0,25,1
13,2.4000000000000004,204,4
20,0,16,4
2,1,12,3
2,0,23,4
1,0,31,1
12,0,180,1
9,0,76,3
0,0,20,5
2,2,135,5
1,0,13,4
15,2,73,2
0,0,23,5
0,0,5,1
0,0,15,1
0,0,16,5
2,2,29,5
2,0,54,2
26,1,384,2
0,0,1,2
1,0,6,2
4,0,41,2
1,1,10,5
4,4,63,5
3,3,81,5
0,0,3,5
1,0,25,5
5,1,20,2
2,2,18,5
0,0,10,3
1,0.19999999999999996,19,4
0,0,2,5
0,0,11,5
0,0,10,2
1,1,21,5
2,0.19999999999999996,3,4
0,0,13,5
1,0.19999999999999996,36,4
2,2,17,5
10,4,92,4
6,6,50,5
1,1,59,5
2,2,106,5
1,0,3,2
2,2,12,5
1,1,5,3
1,0,12,4
9,0,39,2
0,0,6,5
0,0,11,5
2,2,48,5
1,0,22,2
5,0,20,3
0,0,3,5
3,3,44,5
4,0,83,1
9,1,37,5
1,0,19,2
1,1,37,1
0,0,14,5
3,0,11,1
1,1,5,5
0,0,3,4
0,0,11,5
1,1,17,5
2,2,29,5
2,1.2,36,4
1,0,37,1
0,0,2,5
1,1,3,2
0,0,2,5
2,0,42,2
3,0,33,3
1,0,23,2
2,0,25,2
1,0,2,4
0,0,16,5
1,1,14,2
0,0,0,4
4,1,84,3
2,0.19999999999999996,68,4
0,0,4,4
1,1,3,5
2,0.19999999999999996,25,4
0,0,12,5
3,1,54,2
0,0,9,5
0,0,5,5
1,1,13,1
2,2,88,5
0,0,8,5
2,1,24,3
0,0,16,2
1,1,16,5
0,0,11,2
1,1,38,3
1,0,7,5
2,0,27,2
0,0,1,4
4,1,13,1
6,3,27,5
1,1,51,4
3,0,33,2
2,1,14,5
0,0,0,1
0,0,7,5
1,1,5,5
0,0,18,4
2,0,12,3
0,0,10,5
4,0,26,3
12,12,144,5
1,1,30,5
1,1,6,5
4,2,31,4
2,2,26,5
2,0,8,4
1,0,3,4
2,0,20,1
4,2,35,2
1,0,39,2
2,0,53,1
3,0,58,3
0,0,9,5
6,1.2000000000000002,92,4
4,4,206,5
1,0,25,4
0,0,0,5
2,0,19,1
1,0,11,3
0,0,42,5
4,4,54,5
9,9,250,5
10,2,46,4
3,3,84,5
5,0.3999999999999999,67,4
2,2,18,5
0,0,1,1
1,0,2,3
14,2,153,3
0,0,0,1
0,0,19,5
3,2,47,5
1,1,80,5
0,0,2,3
1,1,39,5
5,0,28,1
6,1,79,4
1,1,5,5
3,0,19,4
0,0,9,5
3,0,34,2
1,0,2,4
2,2,24,5
1,1,26,5
0,0,2,1
1,1,3,5
2,0,4,3
0,0,17,5
2,0.19999999999999996,15,4
2,0.19999999999999996,13,4
4,4,56,5
2,1,23,5
0,0,5,5
2,0,8,2
8,7,148,5
0,0,0,4
3,3,50,5
0,0,3,5
1,1,13,5
0,0,4,5
4,1,21,3
5,1,27,2
2,2,28,5
5,0,10,2
0,0,1,4
7,1,109,1
4,4,124,5
0,0,1,2
5,5,79,5
1,1,23,5
2,2,14,5
2,1,40,5
2,0,24,2
0,0,0,5
2,2,32,5
4,0,13,4
2,2,45,5
8,1.4,47,4
1,0,31,5
3,0,28,4
0,0,2,2
2,1,20,5
0,0,2,5
0,0,1,4
9,1.4000000000000004,70,4
1,1,29,5
19,0.20000000000000018,27,4
0,0,15,1
2,0,3,4
1,0,4,1
2,1,18,3
2,2,14,5
9,0,23,2
3,1,35,4
3,0,41,1
0,0,0,4
1,1,2,4
0,0,1,1
8,0,50,2
2,0,26,2
2,2,34,5
3,3,77,5
3,2,23,5
0,0,25,5
3,3,61,5
1,0,19,2
2,0,42,2
2,1,55,5
1,1,2,4
2,2,16,5
15,1,232,2
3,1,37,1
3,0,22,3
2,2,13,5
0,0,12,5
3,3,37,5
0,0,11,5
2,0,58,1
1,0.19999999999999996,7,4
5,1.2000000000000002,64,4
8,1,30,1
2,0,13,1
2,0,15,1
7,0,21,4
0,0,7,5
1,1,14,3
1,0,19,4
0,0,2,5
0,0,8,5
6,1,66,3
10,1,109,3
0,0,15,5
2,0,31,3
0,0,18,5
20,3,29,4
6,0,43,1
2,2,17,5
5,1,35,4
2,0,9,4
1,0,33,3
4,4,212,5
0,0,2,5
3,3,55,5
2,2,78,5
2,2,52,5
21,0.19999999999999996,22,4
2,2,44,5
11,6,46,5
0,0,2,1
0,0,3,5
1,0,11,3
3,0,17,3
2,2,31,5
2,2,3,5
1,1,13,5
0,0,8,5
0,0,9,5
9,1,13,4
6,2,102,3
2,2,52,5
2,1,38,4
3,2,12,5
2,2,92,5
2,1,38,5
11,11,154,5
0,0,49,1
0,0,11,5
11,0.20000000000000018,70,4
0,0,16,5
1,0,19,2
1,0,20,1
0,0,9,5
2,2,46,5
0,0,22,5
0,0,10,5
2,1,49,4
1,0,26,3
6,0,18,4
0,0,3,1
0,0,8,5
2,2,37,5
5,4,70,5
4,0,36,4
2,1,27,1
0,0,12,5
3,2,61,5
2,2,28,5
4,0,35,1
5,0,57,1
0,0,6,1
1,0,10,3
0,0,40,5
2,2,76,5
0,0,38,5
5,0,68,1
2,0.3999999999999999,8,4
1,0,19,4
4,3,21,5
0,0,6,2
1,0,3,1
1,0,28,5
0,0,39,5
0,0,51,5
12,0,103,2
4,2,25,4
4,4,27,5
0,0,2,5
1,1,25,5
2,1,25,2
1,1,25,5
2,0,15,4
1,0,4,2
2,0,21,4
1,0,1,4
0,0,7,1
2,1,69,5
0,0,8,5
1,1,87,5
1,0,12,4
0,0,1,2
4,0,42,2
1,0.19999999999999996,4,4
0,0,20,4
1,1,26,5
0,0,3,4
3,3,31,5
6,1,8,3
1,0,13,4
4,4,47,5
1,0,2,3
1,1,33,5
2,2,15,5
0,0,2,5
2,0,23,3
0,0,12,5
1,1,1,5
1,0,3,2
3,0,14,1
5,1.2000000000000002,62,4
9,0,17,2
4,2,17,4
2,2,27,5
0,0,12,4
2,2,42,5
1,1,61,5
4,0,72,1
0,0,31,5
6,0,19,1
0,0,6,1
1,1,11,4
7,0,57,2
2,2,15,5
1,1,7,4
2,0,13,3
1,0,9,2
2,2,15,2
0,0,19,3
2,2,24,5
1,0,34,1
3,3,63,5
6,0,12,1
3,1,31,4
2,2,8,5
0,0,8,1
0,0,6,2
0,0,1,2
0,0,3,1
2,2,19,5
0,0,0,4
0,0,4,5
11,9,63,5
1,1,10,5
2,0,20,1
3,1.2,35,4
0,0,7,1
0,0,8,5
7,1.2,35,4
6,2,14,4
1,0,18,1
0,0,9,5
18,5,172,2
1,0,20,1
1,0,12,3
1,0,4,2
2,2,54,5
4,0,61,2
3,1,16,2
4,2,33,4
0,0,9,5
4,0,38,2
3,0,57,1
3,0,36,1
0,0,3,2
2,1,42,3
1,1,31,5
2,0,16,4
6,2,40,2
0,0,7,5
2,2,9,5
2,2,16,5
7,2,28,5
22,22,508,5
0,0,2,1
0,0,1,2
4,4,49,5
0,0,7,5
1,1,18,5
3,3,23,5
3,3,21,5
0,0,1,5
1,1,8,5
9,1,149,1
3,1,34,5
8,2,78,1
4,4,22,5
5,2,34,5
2,2,49,5
0,0,2,5
2,2,51,5
2,0,11,3
0,0,8,4
5,0,67,3
4,0,191,2
3,3,105,5
5,1,38,2
1,0,16,4
3,3,51,5
10,0,21,3
0,0,11,3
0,0,3,3
2,0,6,2
0,0,1,3
1,0,22,4
9,0,71,3
0,0,16,5
6,3,69,2
1,1,22,5
5,0,66,3
2,0,9,2
0,0,6,1
8,0,50,4
0,0,5,5
2,2,26,5
1,0,25,1
2,2,9,5
5,0.20000000000000018,45,4
1,1,46,5
2,0,54,1
0,0,3,4
0,0,2,5
0,0,7,5
4,1,31,5
3,1,12,5
0,0,10,5
1,0,15,2
1,0,78,4
0,0,6,3
3,0,28,3
14,1,14,5
2,0,21,1
0,0,63,5
3,3,30,5
3,1,39,4
3,3,26,5
2,1,19,1
6,1,51,3
4,0,62,3
0,0,2,4
6,0,56,4
0,0,3,5
7,7,90,5
1,0,19,1
3,0,55,1
3,0,13,2
1,1,36,5
3,0.3999999999999999,75,4
3,3,40,5
1,1,13,5
3,0.20000000000000018,44,4
1,1,42,5
1,0,12,2
1,1,16,5
1,0,39,2
0,0,16,3
1,0,44,3
1,0,23,1
2,1,26,5
2,2,17,5
1,0,8,3
11,11,194,5
1,0,6,1
3,1,24,5
3,0,43,2
0,0,51,3
0,0,46,5
4,0,39,2
1,0,14,4
1,0,20,2
1,0,2,2
0,0,1,1
0,0,10,1
0,0,32,5
3,3,64,5
1,1,49,5
5,5,164,5
6,0,40,2
14,0,243,2
1,1,32,5
1,1,31,5
3,3,15,5
12,0,77,1
3,0.20000000000000018,54,4
2,2,73,5
2,0,20,3
2,0,11,3
3,0,22,1
4,0,39,4
2,0,30,1
0,0,0,5
0,0,9,5
0,0,0,1
7,7,136,5
3,3,77,5
0,0,12,4
0,0,5,1
8,1.2000000000000002,54,4
1,0,3,1
0,0,7,3
1,0,7,3
11,0,106,3
2,0,5,3
1,0,15,2
2,2,69,5
4,4,121,5
3,0,40,3
0,0,11,2
1,1,22,5
11,1,23,4
4,0,95,4
1,1,21,5
9,0.20000000000000018,63,4
0,0,5,1
4,4,63,5
0,0,11,4
0,0,3,4
1,0,19,1
6,0,60,2
4,4,96,5
7,2,42,3
3,0,9,1
0,0,14,4
0,0,21,3
1,1,77,5
0,0,3,5
1,0,3,3
2,1,68,5
3,3,62,5
1,1,18,5
4,0,22,2
3,0,62,1
2,0.19999999999999996,8,4
0,0,14,5
2,1,10,5
0,0,2,2
4,0,77,1
6,1,13,4
0,0,4,5
2,0,69,1
12,0,26,4
3,3,49,5
1,1,3,5
5,0,58,1
1,1,13,5
4,0,92,1
2,0,26,1
3,0,28,1
12,3.8,127,4
0,0,0,5
4,2,43,3
2,0,21,1
1,1,10,1
3,0,84,1
0,0,6,3
5,0,31,1
2,2,17,5
0,0,1,5
0,0,1,1
4,2,53,5
4,0,21,1
1,1,10,5
1,1,3,2
3,0,12,4
0,0,4,5
0,0,3,1
2,0,2,4
5,1,49,3
1,0,39,4
1,1,10,5
1,0,18,5
6,0,47,1
3,3,24,5
2,2,15,4
0,0,3,5
3,1,18,5
0,0,27,2
8,1,51,4
1,1,20,5
7,0.5999999999999996,22,4
1,1,37,5
5,0,10,3
1,1,72,5
2,0,13,4
5,1,46,4
4,0.20000000000000018,27,4
1,1,18,5
5,0.40000000000000036,144,4
2,0,5,4
5,0,13,1
1,1,10,5
0,0,2,5
0,0,1,1
0,0,68,5
1,0,42,3
2,1,8,3
8,0,79,2
27,27,257,5
7,3,40,5
0,0,32,5
3,2,77,5
13,0,11,1
2,2,36,5
4,0,94,4
1,1,15,5
6,2,48,4
6,0.40000000000000036,62,4
3,2,23,5
1,1,18,5
1,1,1,5
1,0,1,1
1,0,64,2
2,2,19,5
3,0,8,2
1,0,11,1
6,0,99,1
2,2,59,5
2,2,50,5
2,2,10,5
1,0,34,2
5,0,45,2
7,7,64,5
0,0,18,5
1,0,4,2
4,0,70,2
4,4,63,5
1,1,3,5
1,1,9,5
2,0,13,4
1,0,3,1
4,0,98,4
3,0,47,1
1,0,29,2
1,1,29,5
32,1,32,1
4,1.2000000000000002,34,4
0,0,2,5
2,0,26,1
4,4,101,5
0,0,2,5
1,0,3,2
2,0,26,1
1,1,12,5
2,2,29,5
3,3,116,5
9,0,31,2
0,0,4,2
0,0,4,5
1,0,13,1
1,1,3,3
0,0,1,5
4,1,25,5
1,0,43,4
0,0,1,5
0,0,59,5
0,0,16,5
6,6,39,5
5,1.2000000000000002,48,4
1,0,1,1
1,0,18,2
1,1,52,5
0,0,1,5
2,1,9,3
3,3,102,5
2,2,32,5
7,2,25,5
0,0,3,5
2,0,8,1
4,0,51,2
7,0,116,2
1,1,7,5
2,0,18,2
0,0,12,5
2,1,7,2
0,0,2,5
5,5,57,5
6,1,10,1
0,0,1,5
0,0,53,5
0,0,1,3
7,0,52,2
9,9,71,5
0,0,11,4
4,0,38,1
2,2,52,5
5,0,90,1
0,0,5,5
1,1,15,5
0,0,4,5
1,0,47,1
3,0,38,3
2,0,18,1
2,2,10,5
1,1,33,5
15,0,172,1
2,0,24,3
0,0,1,3
5,0,52,2
0,0,0,3
0,0,12,5
1,1,106,5
0,0,10,1
3,3,29,5
1,1,2,5
0,0,10,4
1,0,3,3
0,0,29,5
7,7,42,5
11,0,81,1
15,0,8,1
2,2,19,5
0,0,27,5
2,0,9,2
1,1,4,5
0,0,8,3
1,1,13,5
0,0,2,5
0,0,24,5
1,1,9,5
2,2,23,5
2,0,10,1
0,0,2,5
0,0,3,5
0,0,5,5
6,2,86,2
0,0,1,1
3,3,45,5
0,0,4,5
0,0,4,1
2,2,16,5
0,0,3,5
2,0,22,2
1,0,6,3
1,1,23,5
0,0,21,1
0,0,7,3
1,0,23,2
1,1,19,5
1,0,1,2
27,0,464,1
5,1,11,4
1,0,8,1
0,0,7,2
0,0,36,5
6,0,75,3
4,4,71,5
2,0,15,3
0,0,19,5
0,0,37,5
1,1,16,5
3,2,25,2
4,1,81,2
1,1,2,4
1,1,11,5
1,1,11,5
9,1,84,1
2,0,24,1
0,0,4,2
1,0,4,2
1,0,75,4
0,0,28,5
3,3,47,5
4,0,22,1
4,2,31,5
1,1,45,5
2,0,23,3
0,0,6,5
0,0,18,5
8,0,24,3
1,1,52,5
0,0,5,1
7,0,26,3
0,0,22,5
3,1,14,2
0,0,0,4
0,0,39,5
3,1,42,4
8,3,42,4
5,0,85,3
2,0,31,4
1,1,74,5
1,0,17,2
5,1,57,1
2,2,5,5
1,1,90,5
4,4,58,5
1,1,10,5
2,1,3,1
0,0,17,5
0,0,30,3
4,2,107,5
3,2,33,5
1,0,4,1
4,0,69,4
2,0,25,2
5,0,67,1
8,1,48,1
1,1,3,5
2,0,23,2
2,2,8,5
2,0,6,1
1,1,16,5
1,0,6,4
5,0,23,1
0,0,5,4
5,0,53,1
0,0,2,4
2,1,14,5
1,0.19999999999999996,18,4
0,0,6,5
6,1,125,1
3,1,41,2
1,1,10,5
0,0,2,5
4,4,51,5
1,1,31,3
5,1,14,2
0,0,8,5
2,2,65,5
5,1,30,2
2,0,38,2
2,0,20,3
0,0,1,5
5,1.2000000000000002,59,4
14,1,170,3
0,0,2,1
1,1,5,5
6,2.2,158,4
2,0,19,2
13,2.1999999999999993,134,4
1,1,54,5
3,3,94,5
0,0,8,1
0,0,1,2
3,2,69,5
0,0,3,5
2,1,19,5
1,0,11,1
0,0,3,5
0,0,3,5
7,2,25,5
6,1,123,1
0,0,4,3
0,0,1,5
1,1,54,5
14,2,106,1
1,1,18,5
2,0,18,1
0,0,6,2
3,0,33,3
0,0,14,5
0,0,1,1
2,0,62,4
1,1,15,3
2,0.19999999999999996,40,4
2,0,35,1
3,3,74,5
7,4,73,5
4,0,66,2
0,0,11,5
0,0,0,4
2,0,18,4
1,1,16,5
1,1,13,5
0,0,9,5
3,3,52,5
3,0.19999999999999996,20,4
1,0,11,2
3,3,37,5
0,0,11,3
5,0,38,3
0,0,3,5
1,0,6,2
0,0,9,5
2,0,12,1
2,1,7,1
1,1,68,5
7,0.40000000000000036,69,4
0,0,27,5
4,3,15,5
1,1,3,5
5,0,18,1
1,1,28,2
0,0,2,5
0,0,1,3
0,0,6,1
4,3,14,5
4,0,12,5
3,0,70,4
0,0,1,5
0,0,18,5
1,0.19999999999999996,13,4
7,1,29,4
1,0,56,5
2,0,30,1
4,0,34,1
4,0,29,2
0,0,14,3
5,0.20000000000000018,44,4
1,1,3,5
13,13,190,5
0,0,3,2
2,1,4,1
4,1,10,4
5,0,65,4
2,0,10,4
6,0,8,1
12,0,133,2
0,0,7,4
0,0,11,2
1,0,10,3
1,0,13,2
6,1,28,2
0,0,7,4
0,0,3,5
1,1,15,5
4,1,36,5
1,0,8,2
1,1,1,5
5,5,34,5
0,0,18,5
3,1,15,1
2,0,14,1
0,0,1,5
9,1,119,2
4,0,28,3
0,0,27,3
0,0,6,5
2,0,4,4
2,0,68,2
4,0,17,2
4,4,42,5
5,5,86,5
0,0,13,5
1,1,10,5
0,0,28,5
3,0,39,3
4,0,101,4
0,0,15,5
10,0,58,4
2,2,24,5
0,0,10,5
2,0.19999999999999996,31,4
0,0,13,5
6,0,56,1
3,0,29,1
1,1,4,5
1,0,28,2
1,1,7,5
2,0,23,1
7,1,11,5
1,1,12,5
2,0.19999999999999996,18,4
5,0,50,3
1,1,3,1
0,0,51,2
2,2,91,5
2,0,3,4
1,0,34,2
7,0,90,2
1,1,29,5
5,3,90,5
5,0,57,4
6,6,141,5
0,0,2,5
1,0,20,4
0,0,2,5
16,0,90,2
3,3,36,5
0,0,1,5
2,0,12,1
1,0,9,4
0,0,2,5
0,0,2,5
0,0,2,1
0,0,8,5
5,1,24,3
8,8,88,5
4,1,22,2
1,1,6,5
1,0,14,1
1,0,10,2
0,0,39,2
2,0,10,3
4,0,60,2
0,0,3,2
0,0,9,5
0,0,13,5
3,0,51,2
0,0,1,5
3,0,20,5
0,0,53,5
1,1,14,5
3,2,11,3
2,2,16,5
1,1,31,5
0,0,2,1
6,6,116,5
2,2,25,5
3,1,28,1
7,0,38,4
1,0,19,2
0,0,30,5
0,0,1,5
0,0,19,5
4,1.2,48,4
0,0,1,2
1,0,16,3
6,6,119,5
5,0,63,3
4,0,28,4
2,1,46,4
1,0,57,3
1,1,19,5
9,1,158,4
4,0,11,4
2,2,29,5
0,0,23,2
1,1,35,5
3,0,24,4
0,0,0,4
0,0,4,4
0,0,1,5
0,0,2,1
2,0,8,5
2,0,9,2
0,0,1,2
4,0,41,1
0,0,1,3
0,0,5,5
1,1,23,5
2,0,17,4
0,0,2,5
0,0,11,5
1,0,8,4
4,1,55,3
7,0,13,4
1,1,18,5
3,3,76,5
6,6,126,5
2,0,11,4
3,1,109,1
5,0,45,3
0,0,11,5
4,2,76,5
2,0.19999999999999996,45,4
9,0,129,1
2,2,35,5
0,0,10,2
1,1,18,5
4,1,35,2
1,1,39,5
5,4,30,5
0,0,25,5
6,6,67,5
0,0,15,5
3,1,27,1
1,1,37,5
1,0,3,2
0,0,0,2
0,0,0,5
0,0,14,5
3,2,24,5
4,0,43,1
1,1,16,5
3,3,54,5
0,0,2,2
2,0,36,1
7,7,150,5
0,0,59,5
4,0,21,3
2,0,41,3
0,0,11,4
0,0,2,5
1,1,66,5
0,0,18,5
3,3,85,5
1,1,3,5
0,0,8,5
3,3,10,5
0,0,3,5
5,1,48,4
0,0,5,2
2,0,22,2
6,2,24,4
0,0,11,5
1,1,7,3
12,5,224,2
0,0,32,5
1,1,45,1
0,0,4,5
4,0,77,2
0,0,24,3
0,0,10,5
6,1,39,3
0,0,3,5
2,0,30,2
2,2,42,5
2,2,23,5
4,0,18,1
4,2,9,5
3,0,21,2
1,1,11,5
1,0,11,5
0,0,2,2
0,0,29,5
2,0,17,5
1,1,19,5
1,1,8,5
0,0,21,5
0,0,0,2
4,4,93,5
0,0,46,5
42,42,700,5
1,1,19,5
0,0,17,5
3,3,24,5
0,0,37,5
4,4,81,5
1,1,21,5
3,1,24,2
1,0,3,3
5,3,55,3
1,1,2,5
1,0,19,2
0,0,2,5
2,2,22,5
0,0,0,5
1,0,16,2
1,1,9,5
2,2,39,5
0,0,1,1
2,2,7,5
3,3,32,5
0,0,2,5
2,0,12,3
0,0,50,5
19,2,217,3
6,1.2000000000000002,45,4
2,0,24,1
2,1,15,5
6,1,57,2
11,2,216,2
1,1,88,5
4,4,42,5
2,0,24,2
4,3,26,5
2,0,9,4
8,0,87,2
1,0,25,2
3,0,19,4
0,0,66,1
0,0,12,2
0,0,10,2
0,0,1,5
5,0,20,2
3,0,18,2
3,0,10,2
2,1,21,4
0,0,3,5
1,1,3,5
1,0,25,4
6,0,44,1
11,0,180,1
0,0,23,5
1,0,33,5
1,1,31,5
2,2,25,5
0,0,20,5
1,1,18,5
5,0,26,1
0,0,16,4
3,3,32,5
3,0,16,2
0,0,2,5
6,0,127,2
0,0,39,5
2,2,10,5
3,0,26,2
1,1,2,5
2,2,10,5
1,0,2,4
3,0,63,3
0,0,2,4
3,3,79,5
2,2,22,5
7,0,10,2
0,0,0,5
6,1,36,1
15,0,67,2
1,1,7,2
1,0,20,3
1,1,22,5
5,3,28,5
1,0,29,4
4,0,120,1
1,1,40,5
3,3,83,5
1,1,19,5
1,1,12,5
0,0,2,2
2,0,43,1
0,0,9,5
1,0,8,4
5,0.19999999999999996,36,4
1,0,21,1
5,1,48,4
3,0,25,3
0,0,12,1
31,5,325,3
0,0,5,4
2,0,15,1
1,0,36,3
7,3,53,4
0,0,20,5
3,3,29,5
3,3,24,5
1,1,40,5
0,0,7,5
6,0.40000000000000036,78,4
0,0,9,3
4,0,43,3
2,2,23,5
3,3,28,5
2,0,21,4
0,0,76,5
3,0,12,4
3,1,47,3
1,0,12,1
1,1,32,5
0,0,11,2
1,1,6,5
1,1,48,2
9,0,157,2
0,0,1,4
4,3,27,5
0,0,30,5
0,0,1,5
0,0,11,5
8,0,86,1
5,0,28,4
1,0,25,4
4,4,73,5
2,0,29,4
0,0,6,5
5,5,103,5
0,0,4,5
2,1,3,3
1,1,16,5
1,0.19999999999999996,2,4
1,0,28,2
1,0,6,2
1,1,38,5
0,0,7,5
1,0,28,2
11,1,114,3
7,2.2,50,4
0,0,5,5
0,0,3,1
0,0,2,3
6,0,46,2
1,1,19,5
0,0,11,5
1,1,37,5
1,1,33,5
1,0,17,2
0,0,22,5
0,0,24,5
2,1,28,4
4,4,19,5
0,0,33,5
0,0,13,5
1,1,13,5
3,0,16,4
1,1,21,5
2,2,22,5
0,0,14,5
0,0,11,5
0,0,27,5
1,1,32,5
3,0,53,4
0,0,7,5
5,3,33,5
2,2,7,5
8,1,84,2
2,0,24,2
0,0,5,5
2,2,21,5
0,0,5,5
1,0,3,2
2,2,5,5
0,0,17,5
0,0,9,1
3,3,101,5
0,0,17,5
0,0,13,5
3,2,58,5
4,3,31,5
1,0,12,4
7,0,22,4
1,0,6,2
1,1,17,5
1,1,69,5
1,1,4,4
5,3,63,4
3,3,25,5
5,0,11,1
1,0,10,2
0,0,3,5
0,0,22,5
0,0,3,5
0,0,12,5
1,0,26,4
1,0,44,4
1,1,8,4
3,0,118,1
2,2,27,5
0,0,6,5
5,0,48,3
1,0,14,2
2,0,4,3
0,0,33,5
1,1,24,5
2,0,13,3
5,0,12,2
1,1,1,2
1,0,31,5
2,0,8,4
4,4,96,5
2,2,10,4
0,0,8,5
3,1,42,3
0,0,3,5
2,0,65,1
1,0,10,4
2,0,32,4
1,0,16,2
0,0,47,5
2,2,48,5
1,0,14,4
10,0,76,3
8,2,48,4
1,1,73,5
1,0,8,2
3,3,71,5
1,1,27,5
3,3,12,5
7,1,118,1
12,1,198,1
3,2,64,5
0,0,1,4
0,0,1,2
4,2,14,5
0,0,7,4
0,0,6,5
9,3.2,70,4
0,0,34,5
1,1,3,5
2,2,54,5
0,0,4,1
0,0,10,5
0,0,4,5
8,0,24,1
8,2,70,4
3,0,22,4
2,0,15,2
1,1,40,4
0,0,11,5
3,0,33,3
2,0,29,1
0,0,12,5
2,1,25,4
0,0,2,5
0,0,1,2
2,2,166,5
2,0.19999999999999996,27,4
6,2.2,38,4
4,4,64,5
2,0,45,2
0,0,25,2
0,0,5,1
4,0,28,2
4,0,65,1
1,0,18,2
2,0.19999999999999996,19,4
5,5,107,5
1,1,6,5
3,0,19,2
0,0,7,4
1,1,7,5
1,0,3,3
2,0,24,4
1,1,29,5
2,2,16,5
1,1,3,5
1,0,14,3
9,0,52,1
1,1,46,5
2,1,31,4
3,3,160,5
1,0,2,2
0,0,23,5
1,1,3,5
1,0,30,2
6,0,70,2
1,0,19,3
2,2,8,5
0,0,3,3
1,0,7,2
0,0,3,5
4,2,7,2
0,0,16,5
1,0,1,1
1,1,11,5
0,0,6,5
1,0,1,2
2,2,18,4
1,0,42,4
1,0,14,4
5,2,46,4
4,0,24,2
1,1,43,5
1,0,8,3
1,1,34,5
6,0,74,3
0,0,7,5
2,2,19,5
2,0,18,1
0,0,7,5
2,0,21,4
3,0,46,1
0,0,2,5
1,0,6,3
2,1,20,4
1,0,15,2
6,2,25,4
1,1,6,5
1,0,24,5
1,1,1,4
1,1,9,5
4,4,39,5
0,0,1,5
1,0,16,3
1,0,7,1
3,0.19999999999999996,42,4
2,0,20,2
0,0,16,4
27,27,934,5
2,2,20,5
0,0,1,3
2,1,46,4
3,0,12,1
4,2,10,5
1,1,25,5
1,1,27,1
4,0,51,3
0,0,13,5
1,1,50,5
0,0,6,5
1,1,11,5
1,1,3,5
0,0,2,2
0,0,4,5
3,1,33,4
2,1,10,5
1,1,15,5
30,3,395,2
7,6,8,5
1,1,11,4
0,0,44,2
1,1,7,5
5,0,26,1
4,0,11,2
1,0,7,2
10,0,103,2
1,1,20,5
2,2,41,5
1,1,12,2
8,4,43,3
2,0,21,3
5,0,40,2
0,0,7,5
2,0,61,4
0,0,42,5
0,0,34,3
0,0,12,5
0,0,7,5
1,0,7,2
3,0,21,1
0,0,37,5
0,0,8,5
1,0,2,2
9,7,183,5
1,0,11,5
0,0,11,4
1,1,13,3
6,0,10,2
4,4,57,5
0,0,1,3
7,5,23,5
19,7,145,2
1,1,9,5
0,0,17,5
3,1,17,2
2,1,10,3
0,0,7,3
1,1,4,1
2,2,18,5
3,1,17,2
8,1,77,4
1,0,34,3
1,0,31,4
0,0,33,5
0,0,2,1
0,0,17,2
1,0,22,5
4,4,53,5
1,0,3,1
11,0,44,4
3,0,27,1
0,0,3,5
2,2,28,5
0,0,4,5
3,0,26,2
1,1,12,5
5,5,108,5
0,0,3,1
2,0,35,2
0,0,2,4
2,2,74,5
1,0.19999999999999996,3,4
0,0,15,5
1,0,19,3
2,1,13,4
1,0,21,1
5,0,53,3
0,0,11,2
7,7,300,5
1,0,7,1
1,0,21,4
7,0,98,1
0,0,36,4
1,0,62,1
1,0,13,5
4,0,25,2
5,1,59,3
2,2,32,5
3,3,122,5
1,0,13,1
3,3,135,5
0,0,1,5
4,4,8,5
5,0,31,1
2,0,3,2
2,0,21,1
7,1,43,3
0,0,11,5
0,0,3,2
0,0,1,2
1,1,43,5
0,0,25,5
3,0,17,2
8,3,83,3
4,1,13,1
2,0,10,2
0,0,16,5
1,1,62,5
1,0,27,2
0,0,18,3
5,0,79,4
0,0,7,1
4,0,28,1
0,0,14,4
0,0,7,5
6,0,80,2
3,1,17,2
4,3,15,5
0,0,1,2
1,1,52,5
1,1,27,5
0,0,1,2
0,0,27,5
10,0,71,2
4,0,43,2
9,0,71,2
0,0,20,2
0,0,3,1
0,0,18,5
1,1,14,5
1,1,25,5
0,0,1,2
0,0,9,5
1,1,20,5
6,0,75,1
0,0,3,5
1,0,39,1
7,1,57,2
1,0,19,4
5,1,54,2
5,2,56,5
0,0,12,5
3,3,13,5
