rr,rr_reduced,total_traced,inf_p
1,0,6,3
3,3,46,5
1,1,30,5
0,0,2,3
3,3,65,5
4,1,33,4
4,0,49,1
8,0,98,2
3,0,46,4
4,1,22,4
0,0,65,5
3,3,54,5
2,0,39,4
1,0,25,4
1,1,38,5
1,1,16,5
0,0,8,4
2,0,65,1
4,2,26,4
11,11,102,5
0,0,21,5
1,1,17,5
1,1,42,5
11,2.4000000000000004,191,4
11,1,145,1
2,2,8,5
0,0,12,1
2,2,46,5
2,2,42,5
2,2,26,5
2,2,106,5
11,11,147,5
5,5,99,5
7,1,69,2
0,0,1,3
2,0,21,4
2,0,33,4
3,3,137,5
1,1,26,5
9,0,189,1
0,0,36,5
0,0,4,5
10,1.5999999999999996,140,4
12,1.1999999999999993,146,4
0,0,39,2
6,2,22,3
3,3,49,5
2,2,13,5
1,1,14,5
1,1,7,5
1,1,46,5
2,1,56,3
0,0,5,5
2,0,46,2
1,1,47,5
5,5,121,5
0,0,8,5
0,0,1,2
6,6,89,5
0,0,3,5
1,1,70,5
1,0,25,4
1,0,8,3
4,4,113,5
3,1,14,4
0,0,34,5
1,1,1,5
1,1,9,5
5,5,118,5
7,7,179,5
5,1,35,2
2,2,65,5
4,4,93,5
3,0.19999999999999996,22,4
1,1,60,5
2,2,52,5
1,0,12,3
6,6,150,5
3,0,79,1
0,0,7,5
0,0,14,5
4,1,29,3
3,0,64,1
0,0,14,4
5,5,101,5
5,1,52,3
0,0,21,5
6,0,45,2
4,4,33,5
2,0,35,1
2,1,32,1
5,0,94,1
3,3,24,5
1,1,41,5
11,11,285,5
1,1,13,5
5,1,73,1
0,0,0,5
3,1.2,49,4
2,2,17,5
1,1,49,5
0,0,5,3
2,2,67,5
0,0,6,2
0,0,1,5
3,0.19999999999999996,76,4
2,2,59,5
3,0,34,2
0,0,25,5
1,0,39,2
1,0,6,2
0,0,1,5
2,0,25,4
2,2,60,5
6,0,80,2
2,2,91,5
0,0,4,1
1,0,19,4
2,2,49,5
0,0,39,5
3,0,79,2
3,3,63,5
0,0,11,3
6,6,62,5
0,0,1,5
3,3,16,5
3,3,47,5
5,0,68,2
2,2,33,5
9,0,111,3
3,3,18,5
1,1,57,5
0,0,26,5
4,4,62,5
1,1,31,3
3,3,13,5
1,1,12,5
2,1,58,4
3,2,22,2
5,1,41,4
0,0,3,5
9,1,115,1
0,0,1,4
3,3,43,5
0,0,1,5
0,0,41,5
0,0,10,5
3,0,48,1
0,0,15,5
1,1,1,5
4,4,132,5
1,1,31,5
2,2,27,5
2,2,66,5
0,0,17,5
0,0,2,5
28,2,344,2
4,0,78,3
0,0,5,2
4,1,50,2
1,1,7,1
4,4,70,5
5,5,89,5
1,1,29,5
1,1,3,5
10,3,85,4
0,0,6,5
0,0,3,4
0,0,2,5
7,2,137,3
4,4,64,5
3,0.20000000000000018,51,4
8,1,53,1
5,0,41,2
2,2,28,5
2,0,4,1
1,0,51,2
4,1,90,4
4,0.20000000000000018,28,4
1,1,4,5
2,2,31,5
0,0,22,5
0,0,4,5
2,2,24,5
4,1,54,4
2,0,31,4
2,0,14,2
4,4,71,5
0,0,3,1
1,0,6,3
8,0,99,2
4,4,80,5
7,7,131,5
0,0,61,5
6,0,144,2
2,0.19999999999999996,52,4
0,0,1,5
1,1,1,5
0,0,23,5
2,0,18,1
2,0,14,1
0,0,8,5
1,1,44,5
5,5,103,5
0,0,6,1
4,0,90,2
1,0,29,1
3,3,62,5
3,0,35,1
0,0,12,5
2,1,8,2
1,0,41,4
2,2,41,5
1,1,53,5
0,0,21,3
0,0,6,3
1,1,25,5
3,3,74,5
6,6,93,5
5,0,59,1
0,0,24,5
2,2,25,5
1,1,30,5
3,0,31,1
1,0.19999999999999996,36,4
2,2,66,5
4,4,142,5
1,0,2,4
3,0,15,2
3,0,11,2
0,0,2,3
1,1,151,5
2,2,66,5
3,3,85,5
0,0,3,5
0,0,0,5
1,1,23,5
1,1,43,5
1,0,31,3
1,1,12,5
0,0,23,2
4,0,61,1
14,0,201,1
0,0,9,5
0,0,16,5
0,0,27,5
0,0,58,5
0,0,24,5
8,8,146,5
2,1,36,2
1,1,41,5
0,0,3,5
0,0,0,3
2,2,25,5
2,0,38,1
5,1,88,2
0,0,1,5
0,0,9,3
3,3,53,5
0,0,1,1
1,1,8,5
3,1.2,15,4
1,0,13,1
2,2,37,5
14,14,494,5
2,0,27,2
5,5,97,5
1,0,31,3
0,0,3,5
1,1,40,5
18,1.1999999999999993,213,4
3,0,58,1
0,0,2,5
0,0,40,5
19,19,378,5
0,0,17,1
0,0,38,1
0,0,16,2
5,0,40,2
1,1,44,5
5,0,99,1
3,3,69,5
2,0,37,1
2,0,3,2
1,1,44,5
0,0,15,5
2,0.19999999999999996,44,4
1,0,21,1
4,2,74,2
3,0,18,1
1,1,23,5
1,1,21,5
1,0,38,2
1,1,86,5
3,0,20,1
0,0,21,5
2,0,37,1
1,1,20,5
1,1,38,5
0,0,35,5
1,1,2,5
1,1,30,5
1,0,119,1
18,2.5999999999999996,201,4
0,0,2,5
3,3,49,5
2,0,15,1
2,2,61,5
13,1,131,1
0,0,44,4
1,1,14,5
1,1,33,5
1,1,14,5
0,0,61,3
1,0,15,3
0,0,1,5
1,1,42,5
1,1,3,5
0,0,30,5
0,0,11,5
3,3,25,5
0,0,6,5
2,0,48,4
2,0,57,2
3,0,29,4
1,1,1,2
2,0,57,2
0,0,3,3
7,0,81,2
1,1,19,5
0,0,1,5
0,0,4,5
1,1,15,5
2,0,20,2
1,1,2,5
0,0,12,5
1,1,26,5
0,0,51,4
5,0,73,3
0,0,1,5
5,0,69,4
0,0,2,5
2,2,46,5
1,0,82,2
8,8,250,5
1,1,18,5
3,3,55,5
6,1,124,2
2,0,38,1
1,1,39,5
0,0,6,2
0,0,11,5
4,4,92,5
1,1,35,5
4,1,23,4
4,0.19999999999999996,31,4
4,1.2000000000000002,27,4
13,1.8000000000000007,204,4
1,0,6,4
6,0,56,1
2,2,25,5
3,1,61,1
3,0,30,1
8,1.4000000000000004,93,4
5,5,73,5
0,0,9,5
4,4,26,5
4,4,136,5
2,0.19999999999999996,40,4
1,1,1,3
4,0,41,2
4,4,114,5
1,1,26,5
1,1,3,5
4,4,61,5
2,0,15,1
1,0,1,2
3,0,48,4
8,0,61,3
1,1,41,5
1,1,19,3
7,0,91,2
6,6,156,5
1,0,19,2
3,3,104,5
0,0,2,5
1,1,187,5
3,0.19999999999999996,16,4
2,2,110,5
4,1,67,4
11,1,247,3
1,1,69,5
5,0,78,2
0,0,2,5
1,1,33,5
0,0,21,1
4,4,65,5
11,0,184,3
3,3,76,5
3,0,44,2
0,0,4,5
1,1,26,5
0,0,12,5
3,0,8,1
1,1,61,5
3,1,65,2
4,4,52,5
2,2,54,5
2,2,30,5
7,0,152,3
1,1,30,5
1,1,41,5
4,0,63,4
0,0,7,5
1,0,31,2
4,4,45,5
1,1,31,5
2,2,41,5
1,1,8,5
0,0,2,4
0,0,13,5
1,0,6,1
1,1,134,5
0,0,2,5
9,9,85,5
2,2,41,5
4,4,56,5
0,0,4,5
0,0,2,5
0,0,46,5
4,4,35,5
0,0,3,5
0,0,13,5
3,0,38,2
3,3,73,5
1,1,25,5
0,0,55,5
0,0,28,1
6,6,145,5
4,1,55,3
0,0,59,5
1,0,44,3
0,0,23,1
1,1,90,5
4,0,15,2
1,1,36,5
7,0,113,1
2,2,13,5
4,0,50,2
1,0,17,1
1,1,59,5
1,1,45,5
0,0,2,5
2,0,7,1
2,2,56,5
3,3,119,5
9,2,152,3
4,1,80,3
2,0,3,3
0,0,3,5
4,1,19,2
0,0,7,1
0,0,21,5
4,4,60,5
1,0,2,1
3,0,69,4
0,0,1,5
0,0,2,1
1,1,35,5
5,5,48,5
3,0,33,2
1,0,7,4
0,0,12,2
3,3,78,5
1,1,37,5
12,12,144,5
0,0,16,5
1,0,3,1
5,0,90,2
2,0,11,2
5,0,43,3
2,0,26,3
2,2,11,5
0,0,6,4
5,0,63,1
0,0,3,5
2,2,9,5
1,1,18,5
0,0,47,5
7,0,67,2
7,7,259,5
2,0,5,4
0,0,21,5
9,9,261,5
1,1,3,5
1,1,32,5
5,5,102,5
0,0,6,3
5,0,87,1
0,0,5,5
0,0,3,5
3,3,26,5
0,0,21,5
0,0,18,5
14,0,124,1
7,1,140,2
5,1,80,3
0,0,7,5
2,2,50,5
1,1,8,5
0,0,13,5
5,5,156,5
2,2,34,5
0,0,10,1
1,0.19999999999999996,2,4
8,8,168,5
2,2,49,5
5,0,31,2
0,0,10,5
5,5,156,5
1,1,46,5
0,0,3,1
4,4,119,5
0,0,48,5
3,3,82,5
0,0,35,4
1,0.19999999999999996,9,4
1,0,3,3
1,1,33,5
2,2,87,5
5,5,127,5
2,2,107,5
3,1,37,4
3,3,37,5
0,0,80,5
2,0,137,3
11,1.4000000000000004,99,4
0,0,1,5
1,0,2,2
0,0,14,5
5,0,69,1
0,0,42,5
3,3,41,5
4,0,44,1
3,3,68,5
6,1,73,2
10,0,177,3
1,0,8,2
3,0,68,3
0,0,14,5
1,1,9,5
4,1,41,2
1,1,43,5
0,0,1,5
5,5,91,5
1,0.19999999999999996,21,4
1,1,22,1
1,1,37,5
26,3.6000000000000014,448,4
1,0,3,1
1,1,6,5
2,0,12,3
1,1,35,3
4,4,36,5
2,2,27,5
3,0,91,4
3,0,20,3
6,6,149,5
