rr,rr_reduced,total_traced,inf_p
0,0,9,1
7,2,40,1
8,0,35,1
4,0,21,1
0,0,1,5
3,0,12,4
2,0,3,2
0,0,3,1
0,0,4,5
0,0,2,4
5,3,11,5
1,1,30,5
0,0,6,5
0,0,0,5
0,0,11,5
1,0,8,1
17,3,48,5
1,0,45,1
2,0.19999999999999996,12,4
10,1,144,1
1,1,25,5
2,2,10,5
1,0,1,1
0,0,3,5
4,1,13,4
1,0,5,3
19,0,235,2
14,0,116,1
1,1,5,5
1,1,12,5
1,0,9,3
0,0,1,5
2,1,29,4
1,0,9,4
2,2,25,5
0,0,7,1
5,5,37,5
1,1,32,5
0,0,14,5
3,0.20000000000000018,61,4
6,0,46,2
2,2,32,5
2,0,8,4
2,1,30,5
2,0,7,2
8,0,122,1
0,0,7,4
4,2,56,5
0,0,14,5
3,3,22,5
1,0,11,5
1,1,11,5
1,1,29,5
0,0,18,5
3,1,9,1
0,0,8,5
0,0,26,5
5,0,13,4
1,1,17,5
10,2,89,3
2,2,68,5
14,14,310,5
2,0,29,1
0,0,6,3
0,0,19,5
2,0,23,1
1,0,10,1
1,1,5,5
0,0,1,4
3,0,27,1
0,0,2,3
4,0,42,1
1,1,3,5
2,2,61,5
1,0,26,2
1,0,20,2
2,0,58,3
1,1,39,5
2,2,9,5
4,0,27,3
2,1,11,2
1,1,20,5
1,0,19,4
2,2,15,5
0,0,14,5
6,0,25,1
0,0,6,2
2,2,20,5
2,1,14,2
3,3,57,5
0,0,0,5
0,0,4,5
1,0,2,2
0,0,5,3
1,0.19999999999999996,18,4
0,0,12,3
4,0,15,3
4,0,52,3
1,1,10,5
1,1,39,5
2,2,51,5
1,0,14,5
3,0,57,1
2,0,32,3
1,1,3,5
1,1,2,5
0,0,10,1
2,0.3999999999999999,49,4
0,0,4,5
9,0,112,4
1,1,41,5
0,0,39,5
1,1,23,5
5,5,111,5
1,1,16,3
7,1.5999999999999996,25,4
1,1,5,5
1,0,2,2
3,3,104,5
2,2,14,5
0,0,22,5
0,0,1,1
5,0,34,1
1,1,3,5
0,0,1,4
3,3,38,5
3,0,46,4
0,0,7,5
1,1,13,4
7,2.2,48,4
0,0,9,5
1,1,12,5
1,0,26,2
0,0,38,5
3,3,83,5
1,1,3,4
0,0,3,5
3,0,10,2
0,0,15,5
2,2,22,5
0,0,2,1
1,0,33,4
3,0,7,1
0,0,4,5
3,1,10,3
0,0,3,2
10,1,16,2
0,0,17,5
1,1,13,5
1,0,11,4
1,1,12,5
1,0,10,3
0,0,0,5
1,0,30,1
2,0,28,1
2,0,8,2
2,2,74,5
4,0,65,2
0,0,3,2
7,1,67,3
0,0,1,5
4,0,45,2
3,1,78,2
3,3,19,5
0,0,34,5
5,0,80,4
8,3,89,2
1,1,3,4
2,2,32,5
0,0,11,5
4,4,65,5
0,0,23,1
2,2,105,5
6,0,11,4
9,9,271,5
2,0,36,2
2,2,9,5
1,0,38,3
8,1,17,3
1,1,41,4
2,2,47,5
8,6,63,5
4,4,120,5
7,1,28,2
5,2,67,2
3,1,10,5
1,1,9,5
0,0,31,5
2,2,6,5
0,0,7,5
37,0.19999999999999996,51,4
4,0,60,1
1,0,7,1
2,0,10,2
4,4,73,5
3,0,14,1
1,0,4,2
2,1,6,4
0,0,3,3
0,0,5,5
0,0,1,5
2,2,51,5
0,0,25,5
4,0,35,1
4,0,39,3
2,1,8,2
1,0,2,2
1,0,18,1
1,1,19,5
1,0,36,4
0,0,2,5
1,0.19999999999999996,3,4
5,1,54,3
2,2,9,5
4,4,33,5
2,1,11,2
3,1,20,3
2,0.19999999999999996,24,4
1,1,8,5
1,1,27,5
3,0,11,5
1,0,24,1
12,3,47,5
1,0,30,3
0,0,10,5
5,2,32,3
4,0,24,1
3,0,43,4
2,1,54,2
3,3,25,5
1,0,8,2
2,0,19,1
0,0,34,4
0,0,5,5
1,0,17,2
1,1,23,5
0,0,26,5
1,1,18,5
5,0,43,2
19,1,222,2
6,0,27,2
1,1,20,5
0,0,1,4
1,0.19999999999999996,12,4
2,0,6,2
1,1,19,5
4,1,16,5
2,0,11,2
2,2,20,3
1,1,18,5
2,2,21,5
0,0,2,4
5,0.40000000000000036,57,4
0,0,26,5
0,0,3,5
4,4,15,5
6,0,74,1
0,0,5,3
1,0,6,1
3,3,105,5
0,0,9,4
2,2,12,5
1,0,3,2
3,3,3,5
2,2,49,5
0,0,2,5
1,0,8,4
1,1,9,5
2,1,10,3
1,1,15,5
4,0.3999999999999999,23,4
7,0,28,2
3,0,34,2
1,0,45,2
5,1,66,5
4,0.20000000000000018,38,4
0,0,5,3
2,0,15,3
0,0,3,2
2,0,19,1
4,0,43,3
5,0,25,1
0,0,29,5
1,1,72,5
0,0,0,5
2,2,33,5
3,3,66,5
2,2,58,5
0,0,24,5
2,0,21,4
2,2,14,5
2,0,9,2
1,0,36,4
