rr,rr_reduced,total_traced,inf_p
2,2,66,5
4,0.3999999999999999,98,4
1,0,6,2
0,0,18,4
8,1,67,2
1,1,6,5
1,0.19999999999999996,1,4
0,0,20,5
6,0,38,2
2,2,67,5
2,2,31,5
0,0,7,1
7,0,93,1
1,1,3,5
4,4,76,5
0,0,6,5
4,4,45,5
0,0,15,5
2,0,28,2
2,2,7,5
0,0,2,5
3,3,15,5
0,0,3,4
4,0,37,2
8,8,196,5
0,0,1,5
0,0,1,5
3,0.3999999999999999,18,4
0,0,2,5
2,2,20,5
4,0,27,1
0,0,0,5
18,2,218,1
1,1,27,2
1,1,21,5
6,0,109,1
1,0.19999999999999996,57,4
6,0,98,3
3,0,75,4
2,2,37,5
2,0,23,2
1,0,84,4
5,0.20000000000000018,131,4
2,0,11,1
6,3,69,4
0,0,25,4
0,0,6,1
1,0,13,4
1,0.19999999999999996,26,4
1,1,11,5
1,0,18,2
0,0,2,5
3,3,25,5
2,0,93,1
0,0,78,5
2,2,152,5
15,1,126,2
7,0,117,1
1,0,18,3
4,0,70,1
0,0,0,5
0,0,7,5
2,0,12,2
0,0,1,2
4,0,90,2
4,0.20000000000000018,26,4
4,0,33,2
0,0,11,1
2,0,36,1
3,3,95,5
1,0,4,2
1,1,6,5
0,0,8,5
1,0,70,2
0,0,26,5
1,1,36,5
3,3,43,5
1,0,16,2
6,0,72,2
3,3,26,5
2,1,13,1
0,0,12,5
6,1,121,4
0,0,4,5
4,4,33,5
10,0,95,2
4,0,62,2
4,0,65,4
1,0,16,3
0,0,17,5
0,0,10,4
0,0,2,5
0,0,21,1
0,0,3,2
0,0,10,5
0,0,7,5
1,1,13,5
0,0,3,4
9,2,97,2
8,0,96,1
1,1,18,5
0,0,3,1
1,1,11,5
2,2,29,5
2,1,35,4
3,0,54,2
1,1,26,5
0,0,21,3
1,1,24,5
2,0,35,3
0,0,11,5
1,0,3,2
1,0,10,3
1,1,23,5
1,1,91,5
1,0,7,1
3,3,49,5
6,1,69,2
0,0,0,5
2,0,16,1
1,1,12,2
1,1,49,5
6,1,70,1
6,6,85,5
3,0,66,1
1,1,13,5
2,2,75,5
3,1,27,4
0,0,18,5
3,3,37,5
0,0,15,5
7,2,81,2
0,0,28,5
4,4,44,5
5,5,39,5
10,2.4000000000000004,70,4
0,0,22,5
0,0,3,3
2,0,15,4
15,0,257,3
2,0,33,2
2,2,33,5
6,1,92,1
1,0,49,4
